0
7.707445
7.5720673
6.4908667
5.187415
4.656497
3.7105265
2.6705494
2.0376463
1.7748652
1.7514763
2.1337547
2.8551283
3.9187546
5.0438633
6.1636286
7.041395
7.7159777
8.78066
9.477411
10.067003
9.677086
9.369424
9.443433
8.306269
